Unnamed: 0,fecha,tweets
1489,2020-04-02 22:36:10, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1490,2020-04-02 22:35:58, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1491,2020-04-02 22:35:49, consuemary alguien sabe si existe algo parecido para los profesionales de la comunicación social digo algo así como juro informar…
1492,2020-04-02 22:35:47, consuemary alguien sabe si existe algo parecido para los profesionales de la comunicación social digo algo así como juro informar…
1493,2020-04-02 22:35:45, anibalmorillo cancilleriaec eltelegrafo lahoraecuador publicafm fmmundo radiosonorama eluniversocom expresoec imagino escrib…
1494,2020-04-02 22:35:43, consuemary cuentas lenin ecuadorenemergencia coronavid m son para ecuador y no son para hacer cementerios banco mundial conce…
1495,2020-04-02 22:35:41, saladeprensafsa 🇦🇷argentina quedate en casa 🙏🙏🙏tristeza total en ecuador por falta de asistencia por el coronavirus el sistema de…
1496,2020-04-02 22:35:40, rolandotelesur el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de guayas s…
1497,2020-04-02 22:35:38, reigomezr lenin pide que () no nos hagamos eco de las noticias falsas que tienen clara intencionalidad política y asegura que…
1498,2020-04-02 22:35:31, edulibre ecuavisainforma leninrenuncia ottorenuncia por el bien del ecuador no queremos mas muertos esta demostrado que ustede…
1499,2020-04-02 22:35:21,“hay que decir la verdad” el presidente dando una disposición a su gabinete estamos jodidos con este gobierno… https//tco/trsnkdnhte
1500,2020-04-02 22:35:19, gersonimc guayaquil noticia mundial en ciudades cercanas creyentes asustados forman cadenas de oraciones en las callessosguayaqu…
1501,2020-04-02 22:35:13, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1502,2020-04-02 22:35:06, rolandotelesur el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de guayas s…
1503,2020-04-02 22:35:02, jjdiazmachuca todos los sistemas de salud se han colapsado los de primer mundo y lamentablemente los del tercer mundo también nuest…
1504,2020-04-02 22:35:02, radioelite desde el  de abril podrá ser cobrado el bono de protección familiar por emergencia serán $ que se entregarán en…
1505,2020-04-02 22:35:00, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1506,2020-04-02 22:34:54,desde mexico nos enviaron un pago por aim para recargar un celular cnt ecuadorenemergencia no tenemos límites d… https//tco/psdqbhcv
1507,2020-04-02 22:34:50,tu eliges nadie más yomequedoencasa quedateencasa covidec ecuadorenemergencia sosguayaquil yanofaltamucho https//tco/onnhefh
1508,2020-04-02 22:34:48,ramirogarciaf te dejo aquí un videito para que también compartas https//tco/azgcurcjk sosguayaquil ecuadorsos ecuadorenemergencia
1509,2020-04-02 22:34:45, ferbetancourt si aún no están convencidos de quedarse en casa busquen ecuador y vean los videos que aparecen desolador lo que est…
1510,2020-04-02 22:34:43, bytati viene a darnos lecciones de humanismo el presidente que decidió pagar  millones en deuda externa en lugar de comprar kits…
1511,2020-04-02 22:34:38, lcraca lenin sos un hijo de puta ecuadorsos ecinformado ecuadorenemergencia mashirafael este tipejo es un inmoral https//tc…
1512,2020-04-02 22:34:37, renacova increíble 😔 💔 ecuadorenemergencia https//tco/ovrnmwtma
1513,2020-04-02 22:34:36, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1514,2020-04-02 22:34:35, lcraca lenin sos un hijo de puta ecuadorsos ecinformado ecuadorenemergencia mashirafael este tipejo es un inmoral
1515,2020-04-02 22:34:26, rolandotelesur el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de guayas s…
1516,2020-04-02 22:34:25, rolandotelesur el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de guayas s…
1517,2020-04-02 22:34:22,todos el  dic   sorprendeme corona virus muertes temblorescrisis económicaincendios forestales… https//tco/lzkjabcgru
1518,2020-04-02 22:34:19, carmenn ecuadorenemergencia 🔊de verdad que duele‼️personas muriendo en la calle a consecuencia del covid qué pena‼️nada m…
1519,2020-04-02 22:33:59, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1520,2020-04-02 22:33:58, bytati viene a darnos lecciones de humanismo el presidente que decidió pagar  millones en deuda externa en lugar de comprar kits…
1521,2020-04-02 22:33:51, rolandotelesur el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de guayas s…
1522,2020-04-02 22:33:45, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
1523,2020-04-02 22:33:44, bytati el pueblo ecuatoriano está sufriendo hospitales desbordados no hay pruebas ni medicinas queman cadáveres en descampados ¿y…
1524,2020-04-02 22:33:43, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
1525,2020-04-02 22:33:40, saladeprensafsa 🇦🇷argentina quedate en casa 🙏🙏🙏tristeza total en ecuador por falta de asistencia por el coronavirus el sistema de…
1526,2020-04-02 22:33:34, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1527,2020-04-02 22:33:33, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1528,2020-04-02 22:33:25, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1529,2020-04-02 22:33:19, tpuj coronavirusecuador el dictador lenín moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu…
1530,2020-04-02 22:33:14, tpuj 🔥 ecuadorenemergencia 🔥 el dictador lenín moreno expone al personal de salud y sus familias por no garantizarles los equipos…
1531,2020-04-02 22:33:12,el drama de guayaquil así fue el manejo de la crisis del nuevo coronavirus covid por los políticos de… https//tco/wxcrnnfny
1532,2020-04-02 22:33:12, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1533,2020-04-02 22:33:12, bytati los focos están sobre ecuador por el mal manejo de la crisis sanitaria de su gobierno no son fake news no es un complot en…
1534,2020-04-02 22:33:02, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1535,2020-04-02 22:32:56, expdesarrollo quedarse en casa en una alternativa nuestra provincia de loja está cumpliendosin embargo no todos podemos darnos el…
1536,2020-04-02 22:32:49, morlacasis lenin de estas noticias falsas hablan mentirosos hipócritas nadie les cree nada se han ganado el odio y repudio de todo…
1537,2020-04-02 22:32:44, ecuadorvideo esta es la realidad que se vive a diario en los hospitales no hay camas ni oxígeno para los pacientes que llegan enfermo…
1538,2020-04-02 22:32:41,solidaridad con los compañeros docentes cumplan con los compromisos de campaña si a la estabilidad laboral… https//tco/chcphzgfrn
1539,2020-04-02 22:32:35, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1540,2020-04-02 22:32:24, emirmontoya el páramo en acción gracias hermanos uds si tienen la patria en el pecho son nuestro orgulloecuadorenemergencia
1541,2020-04-02 22:32:21, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1542,2020-04-02 22:32:05, ecuadorenvivo ecuadorenemergencia este  de abril  conductores fueron sancionados en quito https//tco/wiibtanrq municipioqui…
1543,2020-04-02 22:31:59, bytati el pueblo ecuatoriano está sufriendo hospitales desbordados no hay pruebas ni medicinas queman cadáveres en descampados ¿y…
1544,2020-04-02 22:31:58, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1545,2020-04-02 22:31:58, culturavialec en guayaquil la desobediencia civil a la orden del día y siguen luchando por mantenerse en los primeros lugares de cont…
1546,2020-04-02 22:31:57, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1547,2020-04-02 22:31:57, carmenn ecuadorenemergencia 🔊de verdad que duele‼️personas muriendo en la calle a consecuencia del covid qué pena‼️nada m…
1548,2020-04-02 22:31:57, marcelaholguin miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  cataandramuno ind…
1549,2020-04-02 22:31:55, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
1550,2020-04-02 22:31:54, bytati viene a darnos lecciones de humanismo el presidente que decidió pagar  millones en deuda externa en lugar de comprar kits…
1551,2020-04-02 22:31:43, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1552,2020-04-02 22:31:34, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1553,2020-04-02 22:31:34, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
1554,2020-04-02 22:31:27, ecuadorvideo el personal de enfermería son personas que también tiene familia está expuestas a enfermar tiene dificultades para llegar…
1555,2020-04-02 22:31:21, danielloyat hay que empezar a replantear nuestras prioridades ecuadorenemergencia covidec quedateencasa https//tco/hnxumi
1556,2020-04-02 22:31:19, gabrieladrianqd periodista soyfdelrincon de cnn cuestiona las medidas ineficientes del estado no quiere intermediarios pide la pre…
1557,2020-04-02 22:31:16, marcelaholguin miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  cataandramuno ind…
1558,2020-04-02 22:31:12, morlacasis gobierno de lenin sigue mintiéndole a todo un país ecuador en total abandono el hospital universitario de guayaquil sin…
1559,2020-04-02 22:31:10, bytati desgarrador testimonio de un ciudadano guayaquileño “mi cuñado se está muriendo () las medicinas que dijeron habían lleg…
1560,2020-04-02 22:31:06,eldiarioec  millones no más de ahí habrá que ver cuánto llega a las áreas necesitadas 😠 ojo elbid con ese di… https//tco/wicmwsliw
1561,2020-04-02 22:30:59, steevenmaciastv siguen cerrando las tiendas  qué pasa en el norte de guayaquil los dueños se han ido a sus lugares de origenle…
1562,2020-04-02 22:30:53,que triste ecuadorenemergenciacovidpandemiccovidmxquedateentucasahttps//tco/gstbdnno
1563,2020-04-02 22:30:52, kellyglc así está nuestro querido ecuador actualmente 😢💔 ecuadorenemergencia sosecuador sosguayaquil https//tco/dkufliwcll
1564,2020-04-02 22:30:47,guayaquil antes  guayaquil ahora en estado crítico por el covidec 🤦‍♂️ecuadorenemergencia sosguayaquil… https//tco/aspvunvp
1565,2020-04-02 22:30:37, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1566,2020-04-02 22:30:31, gabrieladrianqd periodista soyfdelrincon de cnn cuestiona las medidas ineficientes del estado no quiere intermediarios pide la pre…
1567,2020-04-02 22:30:29, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
1568,2020-04-02 22:30:19, danielloyat hay que empezar a replantear nuestras prioridades ecuadorenemergencia covidec quedateencasa https//tco/hnxumi
1569,2020-04-02 22:30:18, tpuj 🔥 ecuadorenemergencia 🔥 el dictador lenín moreno expone al personal de salud y sus familias por no garantizarles los equipos…
1570,2020-04-02 22:30:18, veronicaariasf en medio de todo el dolor y la angustia por esta terrible pandemia también hay esperanza en loja recibieron el alta…
1571,2020-04-02 22:30:17, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
1572,2020-04-02 22:30:13, eldiarioec coronavirus en ecuador  personas están con cerco epidemiológico en manabí confirma el coordinador zonal de salud &gt;&gt;&gt;…
