indice,fecha,tweets
1797,4/2/20 22:10, CompromisoRC QuédateEnTuCasa  Recuerda para protegerte del  COVIDEc lávate bien las manos antes de colocarte la mascarilla J
1798,4/2/20 22:10,PedroPabloDuart aguschmer  sus comentarios hizo que el problema se fuera de las manos EcuadorEnEmergencia 
1799,4/2/20 22:10, saladeprensafsa ARGENTINA QUEDATE EN CASA TRISTEZA TOTAL En Ecuador Por falta de asistencia por el Coronavirus El sistema de
1800,4/2/20 22:10, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1801,4/2/20 22:10, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
1802,4/2/20 22:10,Veinte millones de dólares del Banco mundial para que se los coman EcuadorEnEmergencia
1803,4/2/20 22:10, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1804,4/2/20 22:10, tecnovare El coronavirus está dejando Guayaquil en emergencia total con un estado totalmente ausente GuayaquilSOS EcuadorEnEmerge
1805,4/2/20 22:09, CompaneritaEc Covidec CuarentenaTotal deAbril EcuadorEnEmergencia SOSGuayaquil SOSEcuador así o más claro para el mushpi del
1806,4/2/20 22:09, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1807,4/2/20 22:09, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1808,4/2/20 22:09, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
1809,4/2/20 22:09, tecnovare El coronavirus en Ecuador está fuera de control La gente se muere en las casas los cuerpos quedan en las calles y el estad
1810,4/2/20 22:09, BaironValleP Total indolencia con los médicos y enfermeras del IESSec No son atendidos Contagiados con el COVID se ven obligados
1811,4/2/20 22:09, geologochacin Lenin  nuevos decesos en Ecuador EcuadorEnEmergencia EcuadorSOS 
1812,4/2/20 22:09, corellaleo HashenAlejandro Sandinin GabrielaEsPais MashiRafael EcuadorEnEmergencia  con esto Moreno acaba de enterrar a todo su
1813,4/2/20 22:09, emirmontoya El páramo en acción Gracias hermanos uds si tienen la patria en el pecho son nuestro orgulloEcuadorEnEmergencia http
1814,4/2/20 22:09,Ante la falta de apoyo por parte del gobierno enfermeros/as dan la cara frente a la crisis CoronavirusEnEcuador 
1815,4/2/20 22:09, taniasandinista El dolor de narrar la realidadUna triste realidadEcuadorEnEmergencia COVIDー PLOMO 
1816,4/2/20 22:09, KGuijarro SOSGuayaquil EcuadorEnEmergenciaCubaPorLaSaludPongan atención con responsabilidad a Guayaquil no sean inhumanos https
1817,4/2/20 22:08, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
1818,4/2/20 22:08, TPUJ CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu
1819,4/2/20 22:08, taniasandinista Mensaje del compañero MashiRafael al pueblo ecuatoriano ante la crisis causado por la pandemia del COVIDーE
1820,4/2/20 22:08, renacova Increíble   EcuadorEnEmergencia 
1821,4/2/20 22:08, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1822,4/2/20 22:08, mashiblack  días de cuarentena y mi perro firulais no quiere salir de su casa de madera no se que chingados ve en mi mirada
1823,4/2/20 22:08, NacionalSide IMPOANTE RECOMENDACION ACERCA DEL USO DE LA CAL EN CALLES Y ACERASGRACIAS AL COLEGIO DE INGENIEROS QUIMICOS DE ORO CI
1824,4/2/20 22:08, SoyHomosensual Activistas trans con síntomas de COVID- piden ayuda desde Guayaquil  COVIDEcuador COVIDー EcuadorEnEmergen
1825,4/2/20 22:08, amapolanaranjo Presenté AMICUS CURIAE a CorteConstEcu a EVIDENTE  INCUMPLIMIENTO de GobSIN recursos a Sis de Salud Prefirieron p
1826,4/2/20 22:08, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
1827,4/2/20 22:08, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1828,4/2/20 22:08, corellaleo HashenAlejandro Sandinin GabrielaEsPais MashiRafael EcuadorEnEmergencia  con esto Moreno acaba de enterrar a todo su
1829,4/2/20 22:08, consuemary Cómo cuando no dejan aterrizar aviones vacíos que vienen en misión humanitaria a recoger pasajeros varados Coronavi
1830,4/2/20 22:08, MelaniieSanchez La guerra al enemigo invisible  Ecuador EcuadorEnEmergencia 
1831,4/2/20 22:08,HashenAlejandro Sandinin GabrielaEsPais MashiRafael EcuadorEnEmergencia  con esto Moreno acaba de enterrar a t 
1832,4/2/20 22:07, chinogomez Saldremos adelante fuerza Guayaquil fe disciplina respetoSOSGuayaquil EcuadorEnEmergencia EcuadorSOS QuedateEn
1833,4/2/20 22:07, AldoVillalva Casos de coronavirus en Latinoamérica EcuadorEnEmergencia SOSEcuador COVIDEc 
1834,4/2/20 22:07,El páramo en acción Gracias hermanos uds si tienen la patria en el pecho son nuestro orgullo 
1835,4/2/20 22:07, MichaelLojano Que te han hecho EcuadorEcuadorEnEmergencia 
1836,4/2/20 22:07, MorganaFSLN  EcuadorEnEmergencia Por fin Lenin tomó las riendas d la situación de su país y dijo q la cifra de muertospor COVID
1837,4/2/20 22:07,Más troleo desde cuentas oficiales porque si no lo hacen se les cae el telegobierno Pregunta TwitterLatAm 
1838,4/2/20 22:07, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
1839,4/2/20 22:07, TPUJ  EcuadorEnEmergencia  El dictador Lenín Moreno expone al personal de salud y sus familias por no garantizarles los equipos
1840,4/2/20 22:07, marcelaholguin Miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  CataAndramuno Ind
1841,4/2/20 22:07, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1842,4/2/20 22:06, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1843,4/2/20 22:06,Cynthia Viteri cumple con todas las características de un donador de plasma si quiere ayudar a Guayaquil 
1844,4/2/20 22:06, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
1845,4/2/20 22:06, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1846,4/2/20 22:06, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1847,4/2/20 22:06, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
1848,4/2/20 22:06, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1849,4/2/20 22:06, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1850,4/2/20 22:06, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1851,4/2/20 22:06, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1852,4/2/20 22:05, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1853,4/2/20 22:05, consuemary Alguien sabe si existe algo parecido para los profesionales de la comunicación social Digo algo así como juro informar
1854,4/2/20 22:05, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1855,4/2/20 22:05, taniasandinista La situación en GuayaquilEnEmergencia indigna a cualquiera Aún cuando hayan personas q digan q al publicar lo sucedi
1856,4/2/20 22:05, CEDOCUT Firmes en la defensa de nuestros derechosPrimero la vida después la deudaEcuadorUnidoEcuadorEnEmergenciaVideo http
1857,4/2/20 22:05, steevenmaciastv Siguen cerrando las tiendas  Qué pasa en el norte de Guayaquil Los dueños se han ido a sus lugares de origenLe
1858,4/2/20 22:05, EcuadorVideo 𝗣𝗹𝗮𝘆 amp 𝗥𝗧  Así están los médicos del Ecuador en algunos lugares viendo la mejor manera de protegerse para poder salvar
1859,4/2/20 22:05, alessanders Lamentablemente a todo quienes usen mascarillas barbijos cubrebocas realizados con materiales caseros no estarían pro
1860,4/2/20 22:05, GonzalezBready   Colapsó el sistema sanitario de Ecuador Hay muertos en la calle y en los pasillos de los hospitales Dale 
1861,4/2/20 22:05, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1862,4/2/20 22:05, irabeseguias TarekWiliamSaab UN MILLÓN DE VECES SATRAPA LENIN MORENOEcuador NO TE MERECE ERES UN ADEFESIO UN CRIMINAL DUELE DEMAS
1863,4/2/20 22:05, amapolanaranjo Presenté AMICUS CURIAE a CorteConstEcu a EVIDENTE  INCUMPLIMIENTO de GobSIN recursos a Sis de Salud Prefirieron p
1864,4/2/20 22:05, LeadByExample Esas personas que salieron a comprar y desafortunadamente se contagien en cierta forma se lo buscaron por andar espa
1865,4/2/20 22:05, EnMediatica EcuadorEnEmergencia  Presidente de Ecuador Lenin Moreno desmiente a sus funcionarios y reconoce que las cifras ofi
1866,4/2/20 22:05, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1867,4/2/20 22:05,ERES UNA VERGUENZA Lenin Haz algo no son imágenes ni vídeos falsos simplemente te quieres hacer el cojudo 
1868,4/2/20 22:05, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1869,4/2/20 22:05, chinogomez Saldremos adelante fuerza Guayaquil fe disciplina respetoSOSGuayaquil EcuadorEnEmergencia EcuadorSOS QuedateEn
1870,4/2/20 22:05, EcuadorVideo El personal de enfermería son personas que también tiene familia está expuestas a enfermar tiene dificultades para llegar
1871,4/2/20 22:05, LaPolitaec En octubre no nos dejaron derrocar este gobierno indolente ahora nos dan la razón cuando salimos a protestar y defender
1872,4/2/20 22:05, Velybutera Situación muy triste de este chico al ver que a su madre no le dan la atención que requiere por su estado en emergencia co
1873,4/2/20 22:04, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1874,4/2/20 22:04, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
1875,4/2/20 22:04, alonsoinca  Solo en la provincia de Guayas  la policía a recogido  cuerpos fallecidos en la calle EcuadorEnEmergencia Muchas
1876,4/2/20 22:04,Arruino a su país económicamente desde que inició un modelo neoliberal Destruyó la salud pública dejando a su pueb 
1877,4/2/20 22:04, consuemary Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundial conce
1878,4/2/20 22:04, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1879,4/2/20 22:04,Esto es periodismo si señorquedatencasa EcuadorEnEmergencia COVIDー SOSGuayaquil 
1880,4/2/20 22:04, ON Algún proveedor de kits para medir cloro y ph en el aguaSe agradece algún contacto de forma urgenteEcuadorEnEmer
1881,4/2/20 22:03, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1882,4/2/20 22:03, CEDOCUT Estamos en EMERGENCIA con un decreto de ESTADO DE EXCEPCIÓN por lo cual rechazamos los acuerdos ministeriales  y  porq
1883,4/2/20 22:03,Cuentas Lenin EcuadorEnEmergencia Coronavid M son para Ecuador y no son para hacer cementerios Banco Mundi 
1884,4/2/20 22:03, DanielLoyaT Hay que empezar a replantear nuestras prioridades EcuadorEnEmergencia COVIDEc QuedateEnCasa 
1885,4/2/20 22:03,Si aún no están convencidos de quedarse en casa busquen Ecuador y vean los videos que aparecen Desolador lo que 
1886,4/2/20 22:03, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1887,4/2/20 22:03, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1888,4/2/20 22:03, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1889,4/2/20 22:03, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1890,4/2/20 22:02, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
1891,4/2/20 22:02, GuerreroDLaVrdd MashiRafael CMonteroOficial teleSURtv bbcmundo dwespanol Actualidad CNNEELamentable q en EcuadorEnEmergenc
1892,4/2/20 22:02, rgilarranz Porque de tal manera amó Dios al mundo que ha dado a su Hijo unigénito para que todo aquel que en Él cree no se pierda
1893,4/2/20 22:02, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
1894,4/2/20 22:02, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
1895,4/2/20 22:02,Lenin  nuevos decesos en Ecuador EcuadorEnEmergencia EcuadorSOS 
1896,4/2/20 22:02, amapolanaranjo Presenté AMICUS CURIAE a CorteConstEcu a EVIDENTE  INCUMPLIMIENTO de GobSIN recursos a Sis de Salud Prefirieron p
1897,4/2/20 22:02, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
1898,4/2/20 22:02, consuemary Lenin ordenó a Lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili
1899,4/2/20 22:02, JJDiazMachuca Todos los sistemas de salud se han colapsado los de primer mundo y lamentablemente los del tercer mundo también Nuest
1900,4/2/20 22:02, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
1901,4/2/20 22:02, MorlaCasis Lo que suscede en Guayaquil es algo espeluznante y de terror hay muchos muertos el gobierno no dice nada y miente para tapa
1902,4/2/20 22:01, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1903,4/2/20 22:01, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1904,4/2/20 22:01, veronicaariasf Lawfare le llaman y no se detiene ni con esta pandemia mundial EcuadorEnEmergencia
1905,4/2/20 22:01, consuemary CarlaMaldonadoP vas a denunciar a estos trolls CODVID EcuadorEnEmergencia GuayaquilSOS 
1906,4/2/20 22:01, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
1907,4/2/20 22:01, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
1908,4/2/20 22:01, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
1909,4/2/20 22:01, bytati El pueblo ecuatoriano está sufriendo Hospitales desbordados no hay pruebas ni medicinas queman cadáveres en descampados Y
